ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
16132,"Streptomyces yerevanensis","DSM 43167, ATCC 43727, CUB 297, IFO 12517, KCC A-0047, KCC A-0065, NBRC 12517, NCIB 9589",soil,,,#Environmental,#Terrestrial,#Soil
16355,"Streptomyces yogyakartensis","DSM 41766, NCIMB 13681","soil around the rhizosphere of <I>Paraserianthes falcataria</I>",Indonesia,Asia,#Environmental,#Terrestrial,#Soil
16355,,,,,,#Host,#Plants,#Tree
16355,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
16133,"Streptomyces yokosukanensis","DSM 40224, ATCC 25520, CBS 662.69, IFO 13108, ISP 5224, JCM 4137, NBRC 13108, RIA 1300",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16365,"Streptomyces yunnanensis","DSM 41793, CCRC 16301, CGMCC 4.1004, YIM 41004",soil,China,Asia,#Environmental,#Terrestrial,#Soil
16018,"Streptomyces zagrosensis","DSM 42018, CECT 8305, UTMC 1154","rhizospheric soil",Iran,Asia,#Environmental,#Terrestrial,#Soil
16018,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
16134,"Streptomyces zaomyceticus","DSM 40196, ATCC 27482, CBS 649.72, IFO 13348, ISP 5196, JCM 4179, JCM 4864, KCC S-0179, KCC S-0864, NBRC 13348, NRRL B-2038, RIA 1309",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
133052,"Streptomyces zhihengii","DSM 42176, CGMCC 4.7248, KCTC 39115","rhizospheric soil of <i>Psammosilene tunicoides</i>",China,Asia,#Environmental,#Terrestrial,#Soil
133052,,,,,,#Host,#Plants,
133052,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
133638,"Streptomyces zinciresistens","K42, ACCC 41871, HAMBI 3107, CCNWNQ 0016",soil,,,#Environmental,#Terrestrial,#Soil
133870,"Streptomyces ziwulingensis","CCNWFX 0001, JCM 18081, ACCC 41875, DSM 42130","grassland soil",China,Asia,#Environmental,#Terrestrial,#Soil
16586,"Streptosporangium album","DSM 43023, CBS 429.61, KCC A-0025, NRRL B-2635, RIA 764",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
132381,"Streptosporangium algeriense","DSM 45455, CCUG 62974, MTCC 11561","A Saharan soil sample collected from Adrar palm grove (altitude 262 m)",Algeria,Africa,#Climate,#Hot,#Arid
132381,,,,,,#Engineered,#Agriculture,"#Grove (Orchard)"
132381,,,,,,#Environmental,#Terrestrial,#Desert
132381,,,,,,#Environmental,#Terrestrial,#Soil
132381,,,,,,#Host,#Plants,#Tree
16609,"Streptosporangium amethystogenes","DSM 43179, ATCC 33327, CBS 430.61, KCC A-0026, NRRL B-2639, RIA 767",soil,,,#Environmental,#Terrestrial,#Soil
16610,"Streptosporangium amethystogenes","DSM 46128, ATCC 23818, IMET 9009",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16611,"Streptosporangium amethystogenes","DSM 46129, IMET 9010, AJ 1378",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16620,"Streptosporangium anatoliense","DSM 45522, KCTC 19980, NRRL B-24830","forest soil",Turkey,Asia,#Environmental,#Terrestrial,#Forest
16620,,,,,,#Environmental,#Terrestrial,#Soil
16619,"Streptosporangium aureofuscum","DSM 45035, HBUM 170019",soil,China,Asia,#Environmental,#Terrestrial,#Soil
132561,"Streptosporangium becharense","DSM 46887, CECT 8961, SG 1","a Saharan soil sample",Algeria,Africa,#Climate,#Hot,#Arid
132561,,,,,,#Environmental,#Terrestrial,#Desert
132561,,,,,,#Environmental,#Terrestrial,#Soil
16605,"Streptosporangium brasiliense","DSM 44109, ATCC 21393",soil,Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
16618,"Streptosporangium canum","DSM 45034, CGMCC 4.2126, HBUM 170018",soil,China,Asia,#Environmental,#Terrestrial,#Soil
24854,"Streptosporangium carneum","DSM 44125, A 84575, NRRL 18437",soil,Kenya,Africa,#Environmental,#Terrestrial,#Soil
159620,"Streptosporangium fenghuangense","DSM 111299, CGMCC 4.7212, JCM 30058","soil near the stream of Fenghuang Mountain",China,Asia,#Environmental,#Terrestrial,#Soil
16601,"Streptosporangium fragile","DSM 43847, ATCC 31519, IFO 14311, JCM 6242, NBRC 14311",soil,"Sri Lanka",Asia,#Environmental,#Terrestrial,#Soil
140840,"Streptosporangium jiaoheense","CGMCC 4.7213, JCM 30348, DSM 111302","the muddy soil collected from a river bank",China,Asia,#Environmental,#Aquatic,"#Mud (Sludge)"
140840,,,,,,#Environmental,#Aquatic,"#River (Creek)"
140840,,,,,,#Environmental,#Terrestrial,#Soil
158168,"Streptosporangium jomthongense","DSM 46822, BCC 53154, NBRC 110047","rhizospheric soil under an elephant ear plant (Caladium bicolor)",Thailand,Asia,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
158168,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
158168,,,,,,#Environmental,#Terrestrial,#Soil
16606,"Streptosporangium koreanum","DSM 44110, ATCC 31214, JCM 3292",soil,,,#Environmental,#Terrestrial,#Soil
16617,"Streptosporangium kunmingense","DSM 45033, HBUM 170017",soil,China,Asia,#Environmental,#Terrestrial,#Soil
16587,"Streptosporangium longisporum","DSM 43180, ATCC 25212, CBS 184.69, KCC A-0106",soil,Turkey,,#Environmental,#Terrestrial,#Soil
132474,"Streptosporangium lutulentum","DSM 46740, CGMCC 4.7141","muddy soil from a stream base",China,Asia,#Environmental,#Aquatic,"#Mud (Sludge)"
132474,,,,,,#Environmental,#Aquatic,"#River (Creek)"
132474,,,,,,#Environmental,#Terrestrial,#Soil
24637,"Streptosporangium nanhuense","DSM 46674, CGMCC 4.7131","muddy soil from a lake",China,Asia,#Environmental,#Aquatic,"#Lake (large)"
24637,,,,,,#Environmental,#Aquatic,"#Mud (Sludge)"
24637,,,,,,#Environmental,#Terrestrial,#Soil
16602,"Streptosporangium nondiastaticum","DSM 43848, ATCC 27101, CBS 800.70, FYU S2-31, IFO 13990, IMET 9018, JCM 3114, KCC A-0114, NBRC 13990",soil,,,#Environmental,#Terrestrial,#Soil
16588,"Streptosporangium pseudovulgare","DSM 43181, ATCC 27100, CBS 881.70, KCC A-0115",soil,,,#Environmental,#Terrestrial,#Soil
16615,"Streptosporangium purpuratum","DSM 44688, CCRC 16308, CCTCC AA 97010",soil,China,Asia,#Environmental,#Terrestrial,#Soil
16589,"Streptosporangium roseum","DSM 43021, ATCC 12428, CBS 313.56, IAM 14294, IFO 3776, JCM 3005, KCC A-0005, NBRC 3776, NCIB 10171, NRRL B-2505, RIA 470","vegetable garden soil",,,#Engineered,#Agriculture,#Garden
16589,,,,,,#Environmental,#Terrestrial,#Soil
16589,,,,,,#Host,#Plants,
16589,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
16590,"Streptosporangium roseum","DSM 46126, IMET 9000",soil,Slovakia,Europe,#Environmental,#Terrestrial,#Soil
16591,"Streptosporangium roseum","DSM 46127, IMET 9002","soil, heathland",Germany,Europe,#Environmental,#Terrestrial,#Soil
16591,,,,,,#Host,#Plants,"#Shrub (Scrub)"
16604,"Streptosporangium rubrum","DSM 44095, IFO 13975, JCM 3184, KCC A-0184, NBRC 13975, RIA 898","forest soil",,,#Environmental,#Terrestrial,#Forest
16604,,,,,,#Environmental,#Terrestrial,#Soil
132441,"Streptosporangium saharense","DSM 46743, CECT 8840, SG 20","Saharan soil sample",Algeria,Africa,#Climate,#Hot,#Arid
132441,,,,,,#Environmental,#Terrestrial,#Desert
132441,,,,,,#Environmental,#Terrestrial,#Soil
23323,"Streptosporangium sandarakinum","DSM 45763, LMG 27062",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
24636,"Streptosporangium shengliense","DSM 45881, CGMCC 4.7105","lake sediment",China,Asia,#Environmental,#Aquatic,"#Lake (large)"
24636,,,,,,#Environmental,#Aquatic,#Sediment
16594,"Streptosporangium sp.","DSM 43137, LBG A 3155","planter soil",France,Europe,#Environmental,#Terrestrial,#Soil
130735,"Streptosporangium subfuscum","DSM 46724, CGMCC 4.7146","rhizosphere soil of Tagetes aracta",China,Asia,#Environmental,#Terrestrial,#Soil
130735,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
130735,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
16613,"Streptosporangium subroseum","DSM 44662, CCRC 16302, CCTCC 97008",soil,China,Asia,#Environmental,#Terrestrial,#Soil
16597,"Streptosporangium violaceochromogenes","DSM 43849, ATCC 21807, JCM 3281, KCC A-0281","soil swamp",Japan,Asia,#Environmental,#Terrestrial,#Soil
16597,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
16598,"Streptosporangium violaceochromogenes","DSM 43872, ATCC 21893",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16599,"Streptosporangium vulgare","DSM 43802, ATCC 33329, IFO 13985, JCM 3028, KCC A-0028, NBRC 13985, NRRL B-2633, RIA 765","soil, Paddy field",Japan,Asia,#Engineered,#Agriculture,#Field
16599,,,,,,#Environmental,#Terrestrial,#Soil
16599,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
16608,"Streptosporangium vulgare subsp. antibioticum","DSM 44112, ATCC 21906",soil,"South Africa",Africa,#Environmental,#Terrestrial,#Soil
16614,"Streptosporangium yunnanense","DSM 44663, CCRC 16307, CCTCC AA 97009",soil,China,Asia,#Environmental,#Terrestrial,#Soil
16648,"Stygiolobus azoricus","DSM 6296, JCM 9021","hot spring",Azores,,#Environmental,#Aquatic,"#Thermal spring"
16648,,,,,,#Condition,"#Thermophilic (>45°C)",
158202,"Subsaxibacter arcticus","DSM 107948, CCTCC AB 2014245, JCM 30334","Arctic intertidal sand","Svalbard and Jan Mayen Islands",Europe,#Environmental,#Terrestrial,#Coast
158202,,,,,,#Climate,#Cold,#Polar
158202,,,,,,#Environmental,#Terrestrial,#Sandy
134124,"Subsaxibacter broadyi","ACAM 1064, CIP 108527",soil,,,#Environmental,#Terrestrial,#Soil
158726,"Subsaxibacter sediminis","MCC 3191, KCTC 42965, LMG 29783, GDMCC 1.1201, ARC 111","Arctic sediment samples from the Midtre Lov enbreen glacier, Svalbard during the Indian Arctic expedition 2010",,,#Environmental,#Terrestrial,#Glacier
158726,,,,,,#Climate,#Cold,#Polar
158726,,,,,,#Environmental,#Terrestrial,#Sediment
7490,"Subtercola boreus","DSM 13056, ATCC BAA 168, CCUG 43135, JCM 11267","Groundwater of a shallow aquifer (18m depth)",Finland,Europe,#Environmental,#Aquatic,#Groundwater
7491,"Subtercola frigoramans","DSM 13057, ATCC BAA 169, CCUG 43136, JCM 11268","Groundwater of a shallow aquifer (18m depth)",Finland,Europe,#Environmental,#Aquatic,#Groundwater
139907,"Subtercola sp.","DSM 17703, Kopri 21974","Sea algae",Antarctica,"Australia and Oceania",#Environmental,#Aquatic,#Marine
139907,,,,,,#Host,#Algae,
158431,"Subtercola vilae","DSM 105013, DB165, JCM 32044","Llullaillaco volcano lake, water colomn",Chile,"Middle and South America",#Environmental,#Aquatic,"#Lake (large)"
158431,,,,,,#Environmental,#Terrestrial,#Volcanic
105,"Succinispira mobilis","DSM 6222","mixed  culture growing on glycolate, originally  obtained  from  a  pond  receiving  effluent 
from an anaerobic solids digester","New Zealand","Australia and Oceania",#Engineered,#Biodegradation,"#Anaerobic digestor"
105,,,,,,#Engineered,#Laboratory,"#Lab enrichment"
105,,,,,,#Environmental,#Aquatic,"#Pond (small)"
105,,,,,,#Condition,"#Anoxic (anaerobic)",
158728,"Sulfitobacter aestuarii","KCTC 32982, TISTR 2562","a sample of tidal flat sediment","Republic of Korea",Asia,#Environmental,#Aquatic,#Sediment
158728,,,,,,#Environmental,#Aquatic,"#Tidal flat"
13794,"Sulfitobacter brevis","DSM 11443, ATCC BAA 4, KCTC 32186",water,,"Australia and Oceania",#Environmental,#Aquatic,
13800,"Sulfitobacter donghicola","DSM 23563, JCM 14565, KCTC 12864",seawater,"Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
132934,"Sulfitobacter geojensis","DSM 101063, JCM 18835, KCTC 32124","coastal seawater","Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
13799,"Sulfitobacter guttiformis","DSM 11458, ATCC BAA 5, JCM 21791, KCTC 32187",water,,"Australia and Oceania",#Environmental,#Aquatic,
13684,"Sulfitobacter indolifex","DSM 14862, MCCC 1A11773, NCIMB 13983, HEL Hel45","North Sea water sampel from a depth of 10 m",Germany,Europe,#Environmental,#Aquatic,#Marine
159450,"Sulfitobacter indolifex","DSM 109636","Sea water taken at 10 m depth (temperature, 15.5°C; oxygen, 8.1 mg/liter)",Germany,Europe,#Environmental,#Aquatic,#Marine
159451,"Sulfitobacter indolifex","DSM 109637","Sea water taken at 10 m depth (temperature, 15.5°C; oxygen, 8.1 mg/liter)",Germany,Europe,#Environmental,#Aquatic,#Marine
13797,"Sulfitobacter litoralis","DSM 17584, KCTC 12521, Iso 3",seawater,"Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
13798,"Sulfitobacter marinus","DSM 23422, JCM 13602, KCTC 12738, SW-265",seawater,"Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
13793,"Sulfitobacter mediterraneus","DSM 12244, KCTC 32188","sea water",France,Europe,#Environmental,#Aquatic,#Marine
131302,"Sulfitobacter noctilucae","DSM 100978, JCM 18833, KCTC 32122","coastel water of sea sparkle bloom","Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
131302,,,,,,#Host,#Other,#Zooplankton
13791,"Sulfitobacter pontiacus","DSM 10014, CHLG 10, KCTC 32185, LMD 95.85","O<SUB>2</SUB> : H<SUB>2</SUB>S interface water",Russia,Europe,#Environmental,#Aquatic,
13791,,,,,,#Condition,#Sulfuric,
13792,"Sulfitobacter pontiacus","DSM 10015, CHLG 5, LMD 95.110","sea water",Russia,Europe,#Environmental,#Aquatic,#Marine
156317,"Sulfitobacter pontiacus","CCUG 61130","Oyster farm,incoming saltwater supply",Sweden,Europe,#Engineered,#Agriculture,
156317,,,,,,#Engineered,"#Food production",#Aquaculture
156317,,,,,,#Environmental,#Aquatic,#Marine
23229,"Sulfitobacter sp.","DSM 11700, ATCC BAA 1142","salt marsh",USA,"North America",#Environmental,#Aquatic,"#Salt marsh"
23229,,,,,,#Condition,#Saline,
24506,"Sulfitobacter sp.","DSM 9654","sediment from reef flat, close to sea cucumbers (<I>Halothuria atra</I>)",Australia,"Australia and Oceania",#Environmental,#Aquatic,#Sediment
24506,,,,,,#Host,"#Invertebrates (Other)",#Echinodermata
18036,"Sulfobacillus acidophilus","DSM 10332","coal spoil","United Kingdom",Europe,#Engineered,#Waste,"#Solid waste"
18036,,,,,,#Environmental,#Terrestrial,#Geologic
18038,"Sulfobacillus sibiricus","DSM 17363, VKM B-2280","pulp of gold-arsenic sulphite concentrate from the ore of the Nezhdaninski deposit",Russia,Europe,#Engineered,#Other,#Mine
18038,,,,,,#Engineered,#Waste,
18038,,,,,,#Environmental,#Terrestrial,#Geologic
18038,,,,,,#Condition,#Sulfuric,
18034,"Sulfobacillus thermosulfidooxidans","DSM 9293, VKM B-1269","spontaneously heated ore deposit",Kazakhstan,Asia,#Environmental,#Terrestrial,#Geologic
140590,"Sulfodiicoccus acidiphilus","InaCC Ar79, JCM 31740","a terrestrial acidic hot spring",Japan,Asia,#Condition,#Acidic,
140590,,,,,,#Condition,"#Thermophilic (>45°C)",
140590,,,,,,#Environmental,#Aquatic,"#Thermal spring"
140590,,,,,,#Environmental,#Terrestrial,
16649,"Sulfolobus acidocaldarius","DSM 639, ATCC 33909, NCIMB 11770","acid hot spring",USA,"North America",#Environmental,#Aquatic,"#Thermal spring"
16649,,,,,,#Condition,#Acidic,
16649,,,,,,#Condition,"#Thermophilic (>45°C)",
4204,"Sulfophobococcus zilligii","DSM 11193, JCM 10309","hot alkaline spring",Iceland,Europe,#Environmental,#Aquatic,"#Thermal spring"
4204,,,,,,#Condition,#Alkaline,
4204,,,,,,#Condition,"#Thermophilic (>45°C)",
16655,"Sulfuracidifex metallicus","DSM 6482, Kra 23","solfataric field",Iceland,Europe,#Environmental,#Terrestrial,#Volcanic
132366,"Sulfuricaulis limicola","DSM 100373, NBRC 110752","sediment from a meromictic lake located in a residential area",Japan,Asia,#Environmental,#Aquatic,"#Lake (large)"
132366,,,,,,#Environmental,#Aquatic,#Sediment
6152,"Sulfuricella denitrificans","DSM 22764, NBRC 105220","anoxic lake water of a stratified freshwater lake",Japan,Asia,#Environmental,#Aquatic,#Freshwater
6152,,,,,,#Environmental,#Aquatic,"#Lake (large)"
6152,,,,,,#Condition,"#Anoxic (anaerobic)",
130850,"Sulfuriferula multivorans","DSM 29343, NBRC 110683","<i>Thioploca</i> sample from the sediment of a freshwater lake",Japan,Asia,#Environmental,#Aquatic,#Freshwater
130850,,,,,,#Environmental,#Aquatic,"#Lake (large)"
130850,,,,,,#Environmental,#Aquatic,#Sediment
130850,,,,,,#Host,#Microbial,#Bacteria
132527,"Sulfuriferula thiophila","DSM 101871, NBRC 111150, MSt mst6","spring water sample obtained from a storage tank at Masutomi hot spring located in Hokuto City, Yamanashi Prefecture, Japan",Japan,Asia,#Engineered,"#Built environment","#Water reservoir (Aquarium/pool)"
132527,,,,,,#Condition,"#Thermophilic (>45°C)",
132527,,,,,,#Environmental,#Aquatic,#Spring
132527,,,,,,#Environmental,#Aquatic,"#Thermal spring"
132623,"Sulfuriflexus mobilis","DSM 102939, NBRC 111889, aks 1","sediment of the Lake Akkeshi",Japan,Asia,#Environmental,#Aquatic,#Brackish
132623,,,,,,#Environmental,#Aquatic,"#Lake (large)"
132623,,,,,,#Environmental,#Aquatic,#Sediment
131448,"Sulfurifustis variabilis","DSM 100313, NBRC 110942","sediment of a freshwater lake",Japan,Asia,#Environmental,#Aquatic,#Freshwater
131448,,,,,,#Environmental,#Aquatic,"#Lake (large)"
131448,,,,,,#Environmental,#Aquatic,#Sediment
519,"Sulfurihydrogenibium azorense","DSM 15241, OCM 825","mat and thermal water",Portugal,Europe,#Environmental,#Aquatic,
521,"Sulfurihydrogenibium kristjanssonii","DSM 19534, ATCC BAA 1535, OCM 901","outflow channel of a hot spring",Iceland,Europe,#Environmental,#Aquatic,"#Thermal spring"
521,,,,,,#Condition,"#Thermophilic (>45°C)",
520,"Sulfurihydrogenibium rodmanii","DSM 19533, ATCC BAA 1536, OCM 900","terrestrial hot spring (74 °C, pH 6.0)",Russia,Asia,#Environmental,#Aquatic,"#Thermal spring"
520,,,,,,#Environmental,#Terrestrial,
520,,,,,,#Condition,"#Thermophilic (>45°C)",
518,"Sulfurihydrogenibium subterraneum","DSM 15120, ATCC BAA 562, JCM 11477, HGMK 1","a subsurface hot aquifer water",Japan,Asia,#Environmental,#Aquatic,#Groundwater
518,,,,,,#Condition,"#Thermophilic (>45°C)",
6114,"Sulfurimonas autotrophica","DSM 16294, ATCC BAA 671, JCM 11897","deep-sea hydrothermal sediments",Japan,Asia,#Environmental,#Aquatic,#Marine
6114,,,,,,#Environmental,#Aquatic,#Sediment
158906,"Sulfurimonas crateris","DSM 109248, VKM B-3378, SN 118","mud from terrestrial mud volcano",Russia,Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
6113,"Sulfurimonas denitrificans","DSM 1251, ATCC 33889","estuarine mud",Netherlands,Europe,#Environmental,#Aquatic,#Brackish
6113,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
24101,"Sulfurimonas gotlandica","DSM 19862, JCM 16533","pelagic zone, oxic-anoxic interface, 215 m depth",Latvia,Europe,#Environmental,#Aquatic,
24101,,,,,,#Condition,"#Anoxic (anaerobic)",
24102,"Sulfurimonas hongkongensis","DSM 22096, JCM 18418","coastal sediment",China,Asia,#Environmental,#Aquatic,#Sediment
6115,"Sulfurimonas paralvinellae","DSM 17229, JCM 13212","nests of tube-dwelling polychaetes adjacent to deep-sea hydrothermal vents",Japan,Asia,#Environmental,#Aquatic,
6115,,,,,,#Host,"#Invertebrates (Other)",#Annelida
6115,,,,,,#Condition,"#Thermophilic (>45°C)",
132358,"Sulfurirhabdus autotrophica","DSM 100309, NBRC 110941","freshwater lake sediment",Japan,Asia,#Environmental,#Aquatic,#Freshwater
132358,,,,,,#Environmental,#Aquatic,"#Lake (large)"
132358,,,,,,#Environmental,#Aquatic,#Sediment
24529,"Sulfurisoma sediminicola","DSM 26916, NBRC 109412","freshwater lake sediment",Japan,Asia,#Environmental,#Aquatic,#Freshwater
24529,,,,,,#Environmental,#Aquatic,"#Lake (large)"
24529,,,,,,#Environmental,#Aquatic,#Sediment
158817,"Sulfurisphaera javensis","JCM 32117, InaCC Ar81","hot spring water",Indonesia,Asia,#Environmental,#Aquatic,"#Thermal spring"
16639,"Sulfurisphaera ohwakuensis","DSM 12421, IFO 15161, JCM 9065, NBRC 15161","hot spring",Japan,Asia,#Environmental,#Aquatic,"#Thermal spring"
16639,,,,,,#Condition,"#Thermophilic (>45°C)",
16656,"Sulfurisphaera tokodaii","DSM 16993, JCM 10545, NBRC 100140","hot springs",Japan,Asia,#Environmental,#Aquatic,"#Thermal spring"
16656,,,,,,#Condition,"#Thermophilic (>45°C)",
13938,"Sulfuritalea hydrogenivorans","DSM 22779, NBRC 105852","stratified freshwater lake",Japan,Asia,#Environmental,#Aquatic,#Freshwater
13938,,,,,,#Environmental,#Aquatic,"#Lake (large)"
140281,"Sulfuritortus calidifontis","DSM 103923, NBRC 112474","microbial mat of a hot spring in Japan",Japan,Asia,#Environmental,"#Microbial community","#Microbial mat"
140422,"Sulfurivermis fontis","DSM 104776, NBRC 112696","microbial mat from Jozankei hot spring",Japan,Asia,#Condition,"#Thermophilic (>45°C)",
140422,,,,,,#Environmental,#Aquatic,#Spring
140422,,,,,,#Environmental,"#Microbial community","#Microbial mat"
11909,"Sulfurivirga caldicuralii","DSM 17737, JCM 13439","shallow marine hydrothermal system occurring in coral reefs off Taketomi Island",Japan,Asia,#Environmental,#Aquatic,"#Coral reef"
11909,,,,,,#Environmental,#Aquatic,#Marine
11909,,,,,,#Condition,"#Thermophilic (>45°C)",
2224,"Sulfurospirillum arcachonense","DSM 9755","marine surface sediment",France,Europe,#Environmental,#Aquatic,#Marine
2224,,,,,,#Environmental,#Aquatic,#Sediment
2225,"Sulfurospirillum arsenophilum","DSM 10659, ATCC 700056","arsenic-contaminated freshwater sediments",USA,"North America",#Engineered,#Contamination,"#Heavy metal"
2225,,,,,,#Environmental,#Aquatic,#Freshwater
2225,,,,,,#Environmental,#Aquatic,#Sediment
2226,"Sulfurospirillum barnesii","DSM 10660, ATCC 700032","selenium-contaminated freshwater marsh",USA,"North America",#Environmental,#Aquatic,"#Wetland (Swamp)"
